source,target,type,stage,weight
PROC_7588,실기,REQUIRES,1,70.0
PROC_7589,수능,REQUIRES,1,85.0
PROC_7589,면접,REQUIRES,1,5.0
PROC_7589,실기,REQUIRES,1,10.0
PROC_7590,수능,REQUIRES,1,30.0
PROC_7590,실기,REQUIRES,1,70.0
PROC_7591,수능,REQUIRES,1,100.0
PROC_7592,수능,REQUIRES,1,100.0
PROC_7593,수능,REQUIRES,1,100.0
PROC_7594,수능,REQUIRES,1,100.0
PROC_7595,수능,REQUIRES,1,100.0
PROC_7596,수능,REQUIRES,1,100.0
PROC_7597,수능,REQUIRES,1,100.0
PROC_7598,수능,REQUIRES,1,100.0
PROC_7599,수능,REQUIRES,1,100.0
PROC_7600,수능,REQUIRES,1,100.0
PROC_7601,수능,REQUIRES,1,100.0
PROC_7602,수능,REQUIRES,1,100.0
PROC_7603,수능,REQUIRES,1,100.0
PROC_7604,수능,REQUIRES,1,100.0
PROC_7605,수능,REQUIRES,1,100.0
PROC_7606,수능,REQUIRES,1,100.0
PROC_7607,수능,REQUIRES,1,100.0
PROC_7608,수능,REQUIRES,1,100.0
PROC_7609,수능,REQUIRES,1,100.0
PROC_7610,수능,REQUIRES,1,100.0
PROC_7611,수능,REQUIRES,1,100.0
PROC_7612,수능,REQUIRES,1,100.0
PROC_7613,수능,REQUIRES,1,100.0
PROC_7614,수능,REQUIRES,1,100.0
PROC_7615,수능,REQUIRES,1,100.0
PROC_7616,수능,REQUIRES,1,100.0
PROC_7617,수능,REQUIRES,1,100.0
PROC_7618,수능,REQUIRES,1,100.0
PROC_7619,수능,REQUIRES,1,100.0
PROC_7620,수능,REQUIRES,1,100.0
PROC_7621,수능,REQUIRES,1,100.0
PROC_7622,수능,REQUIRES,1,100.0
PROC_7623,수능,REQUIRES,1,100.0
PROC_7624,수능,REQUIRES,1,100.0
PROC_7625,수능,REQUIRES,1,100.0
PROC_7626,학생부교과,REQUIRES,1,10.0
PROC_7626,수능,REQUIRES,1,90.0
PROC_7627,학생부교과,REQUIRES,1,10.0
PROC_7627,수능,REQUIRES,1,90.0
PROC_7628,수능,REQUIRES,1,100.0
PROC_7629,수능,REQUIRES,1,100.0
PROC_7630,수능,REQUIRES,1,100.0
PROC_7631,수능,REQUIRES,1,40.0
PROC_7631,실기,REQUIRES,1,60.0
PROC_7632,수능,REQUIRES,1,100.0
PROC_7633,수능,REQUIRES,1,100.0
PROC_7634,수능,REQUIRES,1,100.0
PROC_7635,수능,REQUIRES,1,100.0
PROC_7636,수능,REQUIRES,1,100.0
PROC_7637,수능,REQUIRES,1,100.0
PROC_7638,수능,REQUIRES,1,100.0
PROC_7639,수능,REQUIRES,1,100.0
PROC_7640,수능,REQUIRES,1,100.0
PROC_7641,수능,REQUIRES,1,100.0
PROC_7642,수능,REQUIRES,1,70.0
PROC_7642,실기,REQUIRES,1,30.0
PROC_7643,수능,REQUIRES,1,100.0
PROC_7644,수능,REQUIRES,1,100.0
PROC_7645,수능,REQUIRES,1,100.0
PROC_7646,수능,REQUIRES,1,100.0
PROC_7647,수능,REQUIRES,1,100.0
PROC_7648,수능,REQUIRES,1,100.0
PROC_7649,수능,REQUIRES,1,100.0
PROC_7650,수능,REQUIRES,1,100.0
PROC_7651,수능,REQUIRES,1,100.0
PROC_7652,수능,REQUIRES,1,100.0
PROC_7653,수능,REQUIRES,1,100.0
PROC_7654,수능,REQUIRES,1,100.0
PROC_7655,수능,REQUIRES,1,100.0
PROC_7656,수능,REQUIRES,1,100.0
PROC_7657,서류,REQUIRES,1,100.0
PROC_7658,수능,REQUIRES,1,100.0
PROC_7659,서류,REQUIRES,1,100.0
PROC_7660,서류,REQUIRES,1,100.0
PROC_7661,서류,REQUIRES,1,100.0
PROC_7662,서류,REQUIRES,1,100.0
PROC_7663,수능,REQUIRES,1,100.0
PROC_7664,수능,REQUIRES,1,100.0
PROC_7665,수능,REQUIRES,1,100.0
PROC_7666,수능,REQUIRES,1,100.0
PROC_7667,학생부교과,REQUIRES,1,25.0
PROC_7667,학생부비교과,REQUIRES,1,5.0
PROC_7667,수능,REQUIRES,1,70.0
PROC_7668,수능,REQUIRES,1,100.0
PROC_7669,수능,REQUIRES,1,100.0
PROC_7670,수능,REQUIRES,1,100.0
PROC_7671,수능,REQUIRES,1,100.0
PROC_7672,수능,REQUIRES,1,100.0
PROC_7673,수능,REQUIRES,1,100.0
PROC_7674,수능,REQUIRES,1,100.0
PROC_7675,수능,REQUIRES,1,100.0
PROC_7676,수능,REQUIRES,1,100.0
PROC_7677,수능,REQUIRES,1,100.0
PROC_7678,수능,REQUIRES,1,100.0
PROC_7679,수능,REQUIRES,1,100.0
PROC_7680,수능,REQUIRES,1,100.0
PROC_7681,수능,REQUIRES,1,100.0
PROC_7682,수능,REQUIRES,1,100.0
PROC_7683,수능,REQUIRES,1,100.0
PROC_7684,수능,REQUIRES,1,100.0
PROC_7685,수능,REQUIRES,1,100.0
PROC_7686,수능,REQUIRES,1,100.0
PROC_7687,수능,REQUIRES,1,100.0
PROC_7688,수능,REQUIRES,1,100.0
PROC_7689,수능,REQUIRES,1,100.0
PROC_7690,수능,REQUIRES,1,100.0
PROC_7691,수능,REQUIRES,1,100.0
PROC_7692,서류,REQUIRES,1,100.0
PROC_7693,수능,REQUIRES,1,100.0
PROC_7694,수능,REQUIRES,1,100.0
PROC_7695,수능,REQUIRES,1,100.0
PROC_7696,학생부교과,REQUIRES,1,27.0
PROC_7696,학생부비교과,REQUIRES,1,3.0
PROC_7696,수능,REQUIRES,1,70.0
PROC_7697,학생부교과,REQUIRES,1,27.0
PROC_7697,학생부비교과,REQUIRES,1,3.0
PROC_7697,수능,REQUIRES,1,70.0
PROC_7698,학생부교과,REQUIRES,1,27.0
PROC_7698,학생부비교과,REQUIRES,1,3.0
PROC_7698,수능,REQUIRES,1,70.0
PROC_7699,학생부교과,REQUIRES,1,27.0
PROC_7699,학생부비교과,REQUIRES,1,3.0
PROC_7699,수능,REQUIRES,1,70.0
PROC_7700,학생부교과,REQUIRES,1,27.0
PROC_7700,학생부비교과,REQUIRES,1,3.0
PROC_7700,수능,REQUIRES,1,70.0
PROC_7701,학생부교과,REQUIRES,1,27.0
PROC_7701,학생부비교과,REQUIRES,1,3.0
PROC_7701,수능,REQUIRES,1,70.0
PROC_7702,학생부교과,REQUIRES,1,27.0
PROC_7702,학생부비교과,REQUIRES,1,3.0
PROC_7702,수능,REQUIRES,1,70.0
PROC_7703,학생부교과,REQUIRES,1,27.0
PROC_7703,학생부비교과,REQUIRES,1,3.0
PROC_7703,수능,REQUIRES,1,70.0
PROC_7704,수능,REQUIRES,1,100.0
PROC_7705,수능,REQUIRES,1,100.0
PROC_7706,수능,REQUIRES,1,100.0
PROC_7707,수능,REQUIRES,1,60.0
PROC_7707,실기,REQUIRES,1,40.0
PROC_7707,수능,REQUIRES,2,48.0
PROC_7707,면접,REQUIRES,2,20.0
PROC_7707,실기,REQUIRES,2,32.0
PROC_7708,학생부교과,REQUIRES,1,10.0
PROC_7708,수능,REQUIRES,1,90.0
PROC_7709,학생부교과,REQUIRES,1,10.0
PROC_7709,수능,REQUIRES,1,90.0
PROC_7710,학생부교과,REQUIRES,1,100.0
PROC_7711,학생부교과,REQUIRES,1,80.0
PROC_7711,학생부비교과,REQUIRES,1,20.0
PROC_7712,수능,REQUIRES,1,100.0
PROC_7713,수능,REQUIRES,1,100.0
PROC_7714,수능,REQUIRES,1,100.0
PROC_7715,수능,REQUIRES,1,20.0
PROC_7715,실기,REQUIRES,1,80.0
PROC_7716,수능,REQUIRES,1,30.0
PROC_7716,실기,REQUIRES,1,70.0
PROC_7717,학생부비교과,REQUIRES,1,10.0
PROC_7717,수능,REQUIRES,1,90.0
PROC_7718,학생부비교과,REQUIRES,1,10.0
PROC_7718,수능,REQUIRES,1,90.0
PROC_7719,학생부비교과,REQUIRES,1,10.0
PROC_7719,수능,REQUIRES,1,90.0
PROC_7720,수능,REQUIRES,1,100.0
PROC_7721,수능,REQUIRES,1,100.0
PROC_7722,수능,REQUIRES,1,20.0
PROC_7722,실기,REQUIRES,1,80.0
PROC_7723,수능,REQUIRES,1,20.0
PROC_7723,실기,REQUIRES,1,80.0
PROC_7724,수능,REQUIRES,1,20.0
PROC_7724,실기,REQUIRES,1,80.0
PROC_7725,수능,REQUIRES,1,20.0
PROC_7725,실기,REQUIRES,1,80.0
PROC_7726,수능,REQUIRES,1,100.0
PROC_7727,수능,REQUIRES,1,100.0
PROC_7728,수능,REQUIRES,1,100.0
PROC_7729,학생부교과,REQUIRES,1,100.0
PROC_7730,학생부교과,REQUIRES,1,100.0
PROC_7731,학생부교과,REQUIRES,1,100.0
PROC_7732,학생부교과,REQUIRES,1,100.0
PROC_7733,수능,REQUIRES,1,100.0
PROC_7734,수능,REQUIRES,1,100.0
PROC_7735,수능,REQUIRES,1,100.0
PROC_7736,수능,REQUIRES,1,100.0
PROC_7737,수능,REQUIRES,1,100.0
PROC_7738,수능,REQUIRES,1,100.0
PROC_7739,수능,REQUIRES,1,30.0
PROC_7739,실기,REQUIRES,1,70.0
PROC_7740,학생부교과,REQUIRES,1,100.0
PROC_7741,학생부교과,REQUIRES,1,100.0
PROC_7742,학생부교과,REQUIRES,1,100.0
PROC_7743,수능,REQUIRES,1,100.0
PROC_7744,수능,REQUIRES,1,100.0
PROC_7745,학생부교과,REQUIRES,1,100.0
PROC_7746,학생부교과,REQUIRES,1,16.0
PROC_7746,학생부비교과,REQUIRES,1,4.0
PROC_7746,수능,REQUIRES,1,80.0
PROC_7747,학생부교과,REQUIRES,1,16.0
PROC_7747,학생부비교과,REQUIRES,1,4.0
PROC_7747,수능,REQUIRES,1,80.0
PROC_7748,학생부교과,REQUIRES,1,16.0
PROC_7748,학생부비교과,REQUIRES,1,4.0
PROC_7748,수능,REQUIRES,1,80.0
PROC_7749,수능,REQUIRES,1,100.0
PROC_7750,학생부교과,REQUIRES,1,90.0
PROC_7750,학생부비교과,REQUIRES,1,10.0
PROC_7751,학생부교과,REQUIRES,1,100.0
PROC_7751,면접,REQUIRES,2,100.0
PROC_7752,학생부교과,REQUIRES,1,100.0
PROC_7752,면접,REQUIRES,2,100.0
PROC_7753,학생부교과,REQUIRES,1,100.0
PROC_7753,면접,REQUIRES,2,100.0
PROC_7754,학생부교과,REQUIRES,1,100.0
PROC_7755,학생부교과,REQUIRES,1,100.0
PROC_7756,수능,REQUIRES,1,100.0
PROC_7757,수능,REQUIRES,1,100.0
PROC_7758,수능,REQUIRES,1,100.0
PROC_7759,수능,REQUIRES,1,20.0
PROC_7759,실기,REQUIRES,1,80.0
PROC_7760,수능,REQUIRES,1,100.0
PROC_7761,수능,REQUIRES,1,100.0
PROC_7762,수능,REQUIRES,1,100.0
PROC_7763,수능,REQUIRES,1,100.0
PROC_7764,수능,REQUIRES,1,100.0
PROC_7765,수능,REQUIRES,1,100.0
PROC_7766,수능,REQUIRES,1,100.0
PROC_7767,수능,REQUIRES,1,100.0
PROC_7768,수능,REQUIRES,1,100.0
PROC_7769,수능,REQUIRES,1,100.0
PROC_7770,수능,REQUIRES,1,100.0
PROC_7771,수능,REQUIRES,1,100.0
PROC_7772,수능,REQUIRES,1,60.0
PROC_7772,실기,REQUIRES,1,40.0
PROC_7773,실기,REQUIRES,1,100.0
PROC_7773,수능,REQUIRES,2,20.0
PROC_7773,실기,REQUIRES,2,80.0
PROC_7774,수능,REQUIRES,1,100.0
PROC_7775,수능,REQUIRES,1,100.0
PROC_7776,수능,REQUIRES,1,100.0
PROC_7777,수능,REQUIRES,1,100.0
PROC_7778,학생부교과,REQUIRES,1,10.0
PROC_7778,수능,REQUIRES,1,30.0
PROC_7778,실기,REQUIRES,1,60.0
PROC_7779,학생부교과,REQUIRES,1,10.0
PROC_7779,수능,REQUIRES,1,30.0
PROC_7779,실기,REQUIRES,1,60.0
PROC_7780,수능,REQUIRES,1,100.0
PROC_7781,수능,REQUIRES,1,100.0
PROC_7782,수능,REQUIRES,1,100.0
PROC_7783,수능,REQUIRES,1,20.0
PROC_7783,실기,REQUIRES,1,80.0
PROC_7784,수능,REQUIRES,1,100.0
PROC_7785,수능,REQUIRES,1,100.0
PROC_7786,서류,REQUIRES,1,100.0
PROC_7787,수능,REQUIRES,1,100.0
PROC_7788,수능,REQUIRES,1,100.0
PROC_7789,수능,REQUIRES,1,100.0
PROC_7790,실기,REQUIRES,1,100.0
PROC_7791,학생부교과,REQUIRES,1,10.0
PROC_7791,수능,REQUIRES,1,90.0
PROC_7792,학생부교과,REQUIRES,1,10.0
PROC_7792,수능,REQUIRES,1,90.0
PROC_7793,수능,REQUIRES,1,100.0
PROC_7794,수능,REQUIRES,1,30.0
PROC_7794,실기,REQUIRES,1,70.0
PROC_7795,수능,REQUIRES,1,30.0
PROC_7795,실기,REQUIRES,1,70.0
PROC_7796,수능,REQUIRES,1,100.0
PROC_7797,수능,REQUIRES,1,100.0
PROC_7798,수능,REQUIRES,1,100.0
PROC_7799,수능,REQUIRES,1,40.0
PROC_7799,실기,REQUIRES,1,60.0
PROC_7800,수능,REQUIRES,1,100.0
PROC_7801,수능,REQUIRES,1,100.0
PROC_7802,학생부교과,REQUIRES,1,90.0
PROC_7802,학생부비교과,REQUIRES,1,10.0
PROC_7803,학생부교과,REQUIRES,1,90.0
PROC_7803,학생부비교과,REQUIRES,1,10.0
PROC_7804,학생부교과,REQUIRES,1,90.0
PROC_7804,학생부비교과,REQUIRES,1,10.0
PROC_7805,학생부교과,REQUIRES,1,90.0
PROC_7805,학생부비교과,REQUIRES,1,10.0
PROC_7806,학생부교과,REQUIRES,1,90.0
PROC_7806,학생부비교과,REQUIRES,1,10.0
PROC_7807,학생부교과,REQUIRES,1,90.0
PROC_7807,학생부비교과,REQUIRES,1,10.0
PROC_7808,학생부교과,REQUIRES,1,90.0
PROC_7808,학생부비교과,REQUIRES,1,10.0
PROC_7809,학생부교과,REQUIRES,1,90.0
PROC_7809,학생부비교과,REQUIRES,1,10.0
PROC_7810,학생부교과,REQUIRES,1,90.0
PROC_7810,학생부비교과,REQUIRES,1,10.0
PROC_7811,학생부교과,REQUIRES,1,90.0
PROC_7811,학생부비교과,REQUIRES,1,10.0
PROC_7812,학생부교과,REQUIRES,1,10.0
PROC_7812,면접,REQUIRES,1,30.0
PROC_7812,실기,REQUIRES,1,60.0
PROC_7813,수능,REQUIRES,1,100.0
PROC_7814,수능,REQUIRES,1,100.0
PROC_7815,수능,REQUIRES,1,100.0
PROC_7816,수능,REQUIRES,1,100.0
PROC_7817,수능,REQUIRES,1,100.0
PROC_7818,수능,REQUIRES,1,100.0
PROC_7819,수능,REQUIRES,1,100.0
PROC_7820,수능,REQUIRES,1,100.0
PROC_7821,수능,REQUIRES,1,100.0
PROC_7822,수능,REQUIRES,1,100.0
PROC_7823,수능,REQUIRES,1,100.0
PROC_7824,수능,REQUIRES,1,40.0
PROC_7824,실기,REQUIRES,1,60.0
PROC_7825,학생부교과,REQUIRES,1,100.0
PROC_7826,수능,REQUIRES,1,100.0
PROC_7827,수능,REQUIRES,1,100.0
PROC_7828,수능,REQUIRES,1,100.0
PROC_7829,수능,REQUIRES,1,100.0
PROC_7830,수능,REQUIRES,1,100.0
PROC_7831,수능,REQUIRES,1,100.0
PROC_7832,수능,REQUIRES,1,100.0
PROC_7833,수능,REQUIRES,1,100.0
PROC_7834,학생부교과,REQUIRES,1,30.0
PROC_7834,수능,REQUIRES,1,40.0
PROC_7834,면접,REQUIRES,1,30.0
PROC_7835,학생부교과,REQUIRES,1,30.0
PROC_7835,수능,REQUIRES,1,40.0
PROC_7835,면접,REQUIRES,1,30.0
PROC_7836,학생부교과,REQUIRES,1,30.0
PROC_7836,수능,REQUIRES,1,40.0
PROC_7836,면접,REQUIRES,1,30.0
PROC_7837,수능,REQUIRES,1,100.0
PROC_7838,학생부교과,REQUIRES,1,100.0
PROC_7839,수능,REQUIRES,1,100.0
PROC_7840,수능,REQUIRES,1,100.0
PROC_7841,수능,REQUIRES,1,100.0
PROC_7842,수능,REQUIRES,1,100.0
PROC_7843,수능,REQUIRES,1,100.0
PROC_7844,수능,REQUIRES,1,100.0
PROC_7845,수능,REQUIRES,1,100.0
PROC_7846,수능,REQUIRES,1,100.0
PROC_7847,수능,REQUIRES,1,100.0
PROC_7848,수능,REQUIRES,1,100.0
PROC_7849,수능,REQUIRES,1,100.0
PROC_7850,수능,REQUIRES,1,100.0
PROC_7851,수능,REQUIRES,1,100.0
PROC_7852,학생부교과,REQUIRES,1,10.0
PROC_7852,수능,REQUIRES,1,90.0
PROC_7853,학생부교과,REQUIRES,1,10.0
PROC_7853,수능,REQUIRES,1,90.0
PROC_7854,학생부교과,REQUIRES,1,10.0
PROC_7854,수능,REQUIRES,1,90.0
PROC_7855,학생부교과,REQUIRES,1,10.0
PROC_7855,수능,REQUIRES,1,90.0
PROC_7856,수능,REQUIRES,1,100.0
PROC_7857,수능,REQUIRES,1,100.0
PROC_7858,수능,REQUIRES,1,100.0
PROC_7859,수능,REQUIRES,1,20.0
PROC_7859,실기,REQUIRES,1,80.0
PROC_7860,수능,REQUIRES,1,20.0
PROC_7860,실기,REQUIRES,1,80.0
PROC_7861,수능,REQUIRES,1,20.0
PROC_7861,실기,REQUIRES,1,80.0
PROC_7862,수능,REQUIRES,1,20.0
PROC_7862,실기,REQUIRES,1,80.0
PROC_7863,수능,REQUIRES,1,20.0
PROC_7863,실기,REQUIRES,1,80.0
PROC_7864,수능,REQUIRES,1,100.0
PROC_7865,실기,REQUIRES,1,100.0
PROC_7866,수능,REQUIRES,1,10.0
PROC_7866,실기,REQUIRES,1,90.0
PROC_7867,학생부교과,REQUIRES,1,30.0
PROC_7867,실기,REQUIRES,1,70.0
PROC_7868,수능,REQUIRES,1,100.0
PROC_7869,수능,REQUIRES,1,100.0
PROC_7870,학생부교과,REQUIRES,1,90.0
PROC_7870,학생부비교과,REQUIRES,1,10.0
PROC_7871,수능,REQUIRES,1,100.0
PROC_7872,수능,REQUIRES,1,100.0
PROC_7873,수능,REQUIRES,1,100.0
PROC_7874,수능,REQUIRES,1,100.0
PROC_7875,수능,REQUIRES,1,100.0
PROC_7876,수능,REQUIRES,1,100.0
PROC_7877,수능,REQUIRES,1,100.0
PROC_7878,수능,REQUIRES,1,100.0
PROC_7879,수능,REQUIRES,1,100.0
PROC_7880,수능,REQUIRES,1,100.0
PROC_7881,수능,REQUIRES,1,100.0
PROC_7882,수능,REQUIRES,1,100.0
PROC_7883,수능,REQUIRES,1,100.0
PROC_7884,수능,REQUIRES,1,100.0
PROC_7885,수능,REQUIRES,1,100.0
PROC_7886,수능,REQUIRES,1,100.0
PROC_7887,수능,REQUIRES,1,100.0
PROC_7888,수능,REQUIRES,1,100.0
PROC_7889,수능,REQUIRES,1,100.0
PROC_7890,수능,REQUIRES,1,100.0
PROC_7891,수능,REQUIRES,1,100.0
PROC_7892,수능,REQUIRES,1,100.0
PROC_7893,수능,REQUIRES,1,100.0
PROC_7894,수능,REQUIRES,1,100.0
PROC_7895,수능,REQUIRES,1,100.0
PROC_7896,수능,REQUIRES,1,100.0
PROC_7897,수능,REQUIRES,1,100.0
PROC_7898,수능,REQUIRES,1,100.0
PROC_7899,수능,REQUIRES,1,100.0
PROC_7900,수능,REQUIRES,1,100.0
PROC_7901,수능,REQUIRES,1,100.0
PROC_7902,수능,REQUIRES,1,100.0
PROC_7903,수능,REQUIRES,1,100.0
PROC_7904,수능,REQUIRES,1,100.0
PROC_7905,수능,REQUIRES,1,100.0
PROC_7906,수능,REQUIRES,1,100.0
PROC_7907,수능,REQUIRES,1,100.0
PROC_7908,수능,REQUIRES,1,100.0
PROC_7909,수능,REQUIRES,1,100.0
PROC_7910,수능,REQUIRES,1,100.0
PROC_7911,수능,REQUIRES,1,100.0
PROC_7912,수능,REQUIRES,1,100.0
PROC_7913,수능,REQUIRES,1,100.0
PROC_7914,수능,REQUIRES,1,100.0
PROC_7915,수능,REQUIRES,1,100.0
PROC_7916,수능,REQUIRES,1,100.0
PROC_7917,수능,REQUIRES,1,100.0
PROC_7918,수능,REQUIRES,1,100.0
PROC_7919,수능,REQUIRES,1,100.0
PROC_7920,수능,REQUIRES,1,100.0
PROC_7921,수능,REQUIRES,1,100.0
PROC_7922,수능,REQUIRES,1,100.0
PROC_7923,수능,REQUIRES,1,100.0
PROC_7924,수능,REQUIRES,1,100.0
PROC_7925,수능,REQUIRES,1,100.0
PROC_7926,학생부교과,REQUIRES,1,90.0
PROC_7926,학생부비교과,REQUIRES,1,10.0
PROC_7927,수능,REQUIRES,1,100.0
PROC_7928,학생부교과,REQUIRES,1,36.0
PROC_7928,학생부비교과,REQUIRES,1,4.0
PROC_7928,수능,REQUIRES,1,60.0
PROC_7929,수능,REQUIRES,1,100.0
PROC_7930,수능,REQUIRES,1,100.0
PROC_7931,수능,REQUIRES,1,100.0
PROC_7932,수능,REQUIRES,1,100.0
PROC_7933,수능,REQUIRES,1,100.0
PROC_7934,수능,REQUIRES,1,100.0
PROC_7935,수능,REQUIRES,1,100.0
PROC_7936,수능,REQUIRES,1,100.0
PROC_7937,학생부교과,REQUIRES,1,100.0
PROC_7938,학생부교과,REQUIRES,1,100.0
PROC_7939,학생부교과,REQUIRES,1,100.0
PROC_7940,학생부교과,REQUIRES,1,100.0
PROC_7941,학생부교과,REQUIRES,1,100.0
PROC_7942,학생부교과,REQUIRES,1,100.0
PROC_7943,학생부교과,REQUIRES,1,100.0
PROC_7944,학생부교과,REQUIRES,1,100.0
PROC_7945,학생부교과,REQUIRES,1,100.0
PROC_7946,학생부교과,REQUIRES,1,100.0
PROC_7947,학생부교과,REQUIRES,1,100.0
PROC_7948,학생부교과,REQUIRES,1,100.0
PROC_7949,학생부교과,REQUIRES,1,100.0
PROC_7950,학생부교과,REQUIRES,1,100.0
PROC_7951,수능,REQUIRES,1,100.0
PROC_7952,학생부교과,REQUIRES,1,90.0
PROC_7952,학생부비교과,REQUIRES,1,10.0
PROC_7953,학생부교과,REQUIRES,1,90.0
PROC_7953,학생부비교과,REQUIRES,1,10.0
PROC_7954,학생부교과,REQUIRES,1,90.0
PROC_7954,학생부비교과,REQUIRES,1,10.0
PROC_7955,학생부교과,REQUIRES,1,100.0
PROC_7956,수능,REQUIRES,1,100.0
PROC_7957,수능,REQUIRES,1,100.0
PROC_7958,수능,REQUIRES,1,100.0
PROC_7959,수능,REQUIRES,1,80.0
PROC_7959,서류,REQUIRES,1,20.0
PROC_7960,수능,REQUIRES,1,100.0
PROC_7961,실기,REQUIRES,1,100.0
PROC_7961,수능,REQUIRES,2,30.0
PROC_7961,실기,REQUIRES,2,70.0
PROC_7962,수능,REQUIRES,1,100.0
PROC_7963,수능,REQUIRES,1,100.0
PROC_7964,수능,REQUIRES,1,60.0
PROC_7964,면접,REQUIRES,1,20.0
PROC_7964,실기,REQUIRES,1,20.0
PROC_7965,수능,REQUIRES,1,60.0
PROC_7965,면접,REQUIRES,1,20.0
PROC_7965,실기,REQUIRES,1,20.0
PROC_7966,수능,REQUIRES,1,51.0
PROC_7966,실기,REQUIRES,1,49.0
PROC_7966,수능,REQUIRES,2,40.0
PROC_7966,면접,REQUIRES,2,20.0
PROC_7966,실기,REQUIRES,2,40.0
PROC_7967,수능,REQUIRES,1,55.0
PROC_7967,실기,REQUIRES,1,45.0
PROC_7967,수능,REQUIRES,2,40.0
PROC_7967,면접,REQUIRES,2,20.0
PROC_7967,실기,REQUIRES,2,40.0
PROC_7968,수능,REQUIRES,1,60.0
PROC_7968,면접,REQUIRES,1,20.0
PROC_7968,실기,REQUIRES,1,20.0
PROC_7969,수능,REQUIRES,1,100.0
PROC_7969,학생부교과,REQUIRES,2,20.0
PROC_7969,수능,REQUIRES,2,80.0
PROC_7970,수능,REQUIRES,1,100.0
PROC_7970,학생부교과,REQUIRES,2,20.0
PROC_7970,수능,REQUIRES,2,80.0
PROC_7971,수능,REQUIRES,1,100.0
PROC_7971,수능,REQUIRES,2,40.0
PROC_7971,면접,REQUIRES,2,30.0
PROC_7971,실기,REQUIRES,2,30.0
PROC_7972,수능,REQUIRES,1,55.0
PROC_7972,실기,REQUIRES,1,45.0
PROC_7972,수능,REQUIRES,2,40.0
PROC_7972,면접,REQUIRES,2,20.0
PROC_7972,실기,REQUIRES,2,40.0
PROC_7973,수능,REQUIRES,1,100.0
PROC_7973,수능,REQUIRES,2,40.0
PROC_7973,면접,REQUIRES,2,30.0
PROC_7973,실기,REQUIRES,2,30.0
PROC_7974,학생부교과,REQUIRES,1,40.0
PROC_7974,수능,REQUIRES,1,60.0
PROC_7975,학생부교과,REQUIRES,1,40.0
PROC_7975,수능,REQUIRES,1,60.0
PROC_7976,학생부교과,REQUIRES,1,40.0
PROC_7976,수능,REQUIRES,1,60.0
PROC_7977,학생부교과,REQUIRES,1,40.0
PROC_7977,수능,REQUIRES,1,60.0
PROC_7978,학생부교과,REQUIRES,1,40.0
PROC_7978,수능,REQUIRES,1,60.0
PROC_7979,학생부교과,REQUIRES,1,40.0
PROC_7979,수능,REQUIRES,1,60.0
PROC_7980,학생부교과,REQUIRES,1,40.0
PROC_7980,수능,REQUIRES,1,60.0
PROC_7981,학생부교과,REQUIRES,1,40.0
PROC_7981,수능,REQUIRES,1,60.0
PROC_7982,수능,REQUIRES,1,100.0
PROC_7983,수능,REQUIRES,1,100.0
PROC_7984,수능,REQUIRES,1,100.0
PROC_7985,수능,REQUIRES,1,100.0
PROC_7986,수능,REQUIRES,1,100.0
PROC_7987,수능,REQUIRES,1,100.0
PROC_7988,수능,REQUIRES,1,100.0
PROC_7989,수능,REQUIRES,1,100.0
PROC_7990,수능,REQUIRES,1,100.0
PROC_7991,수능,REQUIRES,1,100.0
PROC_7992,수능,REQUIRES,1,100.0
PROC_7993,수능,REQUIRES,1,100.0
PROC_7994,수능,REQUIRES,1,100.0
PROC_7995,수능,REQUIRES,1,100.0
PROC_7996,수능,REQUIRES,1,100.0
PROC_7997,수능,REQUIRES,1,100.0
PROC_7998,수능,REQUIRES,1,100.0
PROC_7999,수능,REQUIRES,1,100.0
PROC_8000,수능,REQUIRES,1,100.0
PROC_8001,수능,REQUIRES,1,100.0
PROC_8002,수능,REQUIRES,1,100.0
PROC_8003,수능,REQUIRES,1,100.0
PROC_8004,수능,REQUIRES,1,100.0
PROC_8005,수능,REQUIRES,1,100.0
PROC_8006,수능,REQUIRES,1,100.0
PROC_8007,수능,REQUIRES,1,100.0
PROC_8008,수능,REQUIRES,1,100.0
PROC_8009,수능,REQUIRES,1,100.0
PROC_8010,수능,REQUIRES,1,100.0
PROC_8011,수능,REQUIRES,1,100.0
PROC_8012,수능,REQUIRES,1,100.0
PROC_8013,수능,REQUIRES,1,100.0
PROC_8014,수능,REQUIRES,1,100.0
PROC_8015,수능,REQUIRES,1,100.0
PROC_8016,수능,REQUIRES,1,100.0
PROC_8017,수능,REQUIRES,1,100.0
PROC_8018,수능,REQUIRES,1,100.0
PROC_8019,수능,REQUIRES,1,100.0
PROC_8020,수능,REQUIRES,1,100.0
PROC_8021,수능,REQUIRES,1,100.0
PROC_8022,수능,REQUIRES,1,100.0
PROC_8023,수능,REQUIRES,1,100.0
PROC_8024,수능,REQUIRES,1,100.0
PROC_8025,수능,REQUIRES,1,100.0
PROC_8026,수능,REQUIRES,1,100.0
PROC_8027,수능,REQUIRES,1,100.0
PROC_8028,수능,REQUIRES,1,100.0
PROC_8029,수능,REQUIRES,1,100.0
PROC_8030,수능,REQUIRES,1,100.0
PROC_8031,수능,REQUIRES,1,100.0
PROC_8032,수능,REQUIRES,1,100.0
PROC_8033,수능,REQUIRES,1,100.0
PROC_8034,수능,REQUIRES,1,100.0
PROC_8035,수능,REQUIRES,1,100.0
