"id","name","sub_major","cat_large","cat_mid","cat_small","dept_type"
"F110_스마트팜학과","스마트팜학과","스마트팜학과","자연","농림수산","작물원예학","자연"
"C137_융합반도체공학과","융합반도체공학과","융합반도체공학과","공학","전기전자컴퓨터","전자공학","자연"
"L107_미래자동차공학과","미래자동차공학과","미래자동차공학과","공학","기계","기계공학","자연"
"L107_소프트웨어융합학과","소프트웨어융합학과","소프트웨어융합학과","공학","전기전자컴퓨터","응용소프트웨어공학","자연"
"L107_로봇공학과","로봇공학과","로봇공학과","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"L108_국방군사학과","국방군사학과","국방군사학과","사회","사회과학","군사국방안보","인문"
"L108_반려동물산업학과","반려동물산업학과","반려동물산업학과","자연","농림수산","축산학","자연"
"L108_스마트원예학과","스마트원예학과","스마트원예학과","자연","농림수산","작물원예학","자연"
"L108_서비스마케팅디자인전공","서비스마케팅디자인전공","서비스마케팅디자인전공","예체능","미술","디자인","예체능"
"E102_건축학과(4년제)","건축학과(4년제)","건축학과","공학","건설","건축학","자연"
"C108_아동학과","아동학과","아동학과","사회","사회과학","아동가족학","인문"
"C108_보건경영학과","보건경영학과","보건경영학과","자연","보건","보건관리","자연"
"C108_스마트융합보안학과","스마트융합보안학과","스마트융합보안학과","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"C108_스마트모빌리티전공","스마트모빌리티전공","스마트모빌리티전공","공학","기계","자동차공학","자연"
"C108_사회복지상담학과(야)","사회복지상담학과(야)","사회복지상담학과(야)","사회","사회과학","사회복지학","인문"
"A114_관현악전공(오보에)","관현악전공(오보에)","오보에","예체능","음악","기악","예체능"
"A114_관현악전공(호른)","관현악전공(호른)","호른","예체능","음악","기악","예체능"
"N103_작업치료학과","작업치료학과","작업치료학과","자연","보건","작업치료","자연"
"N103_반려동물보건학과","반려동물보건학과","반려동물보건학과","자연","농림수산","축산학","자연"
"N103_애견미용행동교정학과","애견미용행동교정학과","애견미용행동교정학과","자연","농림수산","축산학","자연"
"N103_웹툰애니메이션학부","웹툰애니메이션학부","웹툰전공, 애니메이션전공","예체능","응용예술","애니메이션","예체능"
"N104_경영학부","경영학부","경영학전공, 회계세무학전공","사회","경영경제","경영학","인문"
"I103_반려동물학과","반려동물학과","반려동물학과","자연","농림수산","축산학","자연"
"N105_영상예술전공","영상예술전공","영상예술전공","예체능","응용예술","영상예술","예체능"
"N105_목조형가구전공","목조형가구전공","목조형가구전공","예체능","미술","순수미술","예체능"
"C144_IT융합경영학과","IT융합경영학과","IT융합경영학과","사회","경영경제","경영학","인문"
"C144_웹툰애니메이션학과","웹툰애니메이션학과","웹툰애니메이션학과","예체능","응용예술","애니메이션","예체능"
"E103_게임소프트웨어공학과","게임소프트웨어공학과","게임소프트웨어공학과","공학","전기전자컴퓨터","응용소프트웨어공학","자연"
"E103_국어교육과","국어교육과","국어교육과","교육","교육","중등언어교육","인문"
"E103_영어교육과","영어교육과","영어교육과","교육","교육","중등언어교육","인문"
"E103_관현악학부","관현악학부","관악전공, 현악전공, 작곡전공","예체능","음악","음악학","예체능"
"E103_연극영화영상학부","연극영화영상학부","연기전공, 영화영상전공","예체능","연극영화","영화","예체능"
"E103_음악교육과","음악교육과","음악교육과","교육","교육","중등예술체육교육","예체능"
"E103_실용음악학부","실용음악학부","보컬전공, 기악전공","예체능","음악","실용음악","예체능"
"E103_애니메이션학과","애니메이션학과","애니메이션학과","예체능","응용예술","애니메이션","예체능"
"E104_보건의료복지학과","보건의료복지학과","보건의료복지학과","사회","사회과학","사회복지학","인문"
"E104_스마트배터리학과","스마트배터리학과","스마트배터리학과","공학","전기전자컴퓨터","전기공학","자연"
"E104_게임애니메이션","게임애니메이션","게임애니메이션","예체능","응용예술","애니메이션","예체능"
"E104_커뮤니케이션디자인","커뮤니케이션디자인","커뮤니케이션디자인","예체능","미술","디자인","예체능"
"N110_인공지능전공","인공지능전공","인공지능전공","공학","전기전자컴퓨터","응용소프트웨어공학","자연"
"D106_국제경영학과","국제경영학과","국제경영학과","사회","경영경제","경영학","인문"
"A118_인공지능학과","인공지능학과","인공지능학과","공학","전기전자컴퓨터","응용소프트웨어공학","자연"
"A118_시스템반도체공학과","시스템반도체공학과","시스템반도체공학과","공학","재료","반도체공학","자연"
"A123_스마트ICT융합공학과","스마트ICT융합공학과","스마트ICT융합공학과","공학","전기전자컴퓨터","정보통신공학","자연"
"A121_상담심리전공(야)","상담심리전공(야)","상담심리학과","사회","사회과학","사회복지학","인문"
"A122_작곡과(지휘)","작곡과(지휘)","지휘","예체능","음악","작곡","예체능"
"C111_실용음악과(뮤직프로듀싱)","실용음악과(뮤직프로듀싱)","뮤직프로듀싱","예체능","음악","실용음악","예체능"
"A125_바이오헬스융합학과","바이오헬스융합학과","바이오헬스융합학과","공학","화공고분자에너지","화학공학","자연"
"C112_실용음악과","실용음악과","보컬, 드럼, 건반, 기타, 베이스, 작곡, 싱어송라이터","예체능","음악","실용음악","예체능"
"G105_식품공학과","식품공학과","식품공학과","공학","화공고분자에너지","생명공학","자연"
"F115_인문사회계열","인문사회계열","사학과, 경찰행정법학과, 상담심리학과, 사회복지학과, 디지털콘텐츠학과, 미디어커뮤니케이션학부","인문","자유전공","자유전공","인문"
"F115_글로벌언어문화/경상계열","글로벌언어문화/경상계열","외국어학부(영어학전공, 일본어전공, 스페인어중남미전공), 아시아문화학부, 경영학과, IT경영학과, 글로벌경제학과, 관광호텔경영학과, 항공서비스학과","인문","자유전공","자유전공","인문"
"F115_생명과학계열","생명과학계열","수산생명의학과, 식품공학영양학부, 제약화장품학과","공학","화공고분자에너지","생명공학","자연"
"F115_건축산업안전/전자반도체계열","건축산업안전/전자반도체계열","건축학부, 산업경영공학과, 소방방재안전학과, 전자공학과, 반도체소재공학과, 디스플레이반도체공학과","공학","공학","공과대학","자연"
"F115_영화영상학과(영상제작트랙)","영화영상학과(영상제작트랙)","영상제작트랙","예체능","응용예술","영상예술","예체능"
"F115_피트니스재활학과","피트니스재활학과","피트니스재활학과","예체능","무용체육","체육","예체능"
"F115_태권도학과","태권도학과","태권도학과","예체능","무용체육","체육","예체능"
"A129_반도체시스템공학과","반도체시스템공학과","반도체시스템공학과","공학","재료","반도체공학","자연"
"A130_인공지능공학부","인공지능공학부","인공지능공학부","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"F117_메타버스&게임학과","메타버스&게임학과","메타버스&게임학과","공학","전기전자컴퓨터","응용소프트웨어공학","자연"
"N112_패션디자인학과","패션디자인학과","패션디자인학과","자연","생활과학","의류의상학","예체능"
"N112_게임콘텐츠디자인학과","게임콘텐츠디자인학과","게임콘텐츠디자인학과","예체능","미술","디자인","예체능"
"N112_웹툰학과","웹툰학과","웹툰학과","예체능","응용예술","애니메이션","예체능"
"C141_패션디자인학과","패션디자인학과","패션디자인학과","예체능","미술","디자인","예체능"
"C141_실내디자인학과","실내디자인학과","실내디자인학과","예체능","미술","디자인","예체능"
"C119_미래모빌리티공학과","미래모빌리티공학과","미래모빌리티공학과","공학","기계","자동차공학","자연"
"C119_지능형반도체공학과","지능형반도체공학과","지능형반도체공학과","공학","전기전자컴퓨터","인공지능공학","자연"
"L118_글로벌비즈니스학과","글로벌비즈니스학과","글로벌비즈니스학과","사회","경영경제","무역유통학","인문"
"L118_글로벌교육학부","글로벌교육학부","글로벌교육학부","교육","교육","교육학","인문"
"L118_소프트웨어융합전공","소프트웨어융합전공","소프트웨어융합전공","공학","전기전자컴퓨터","응용소프트웨어공학","자연"
"E105_제과제빵조리전공","제과제빵조리전공","제과제빵조리전공","자연","생활과학","조리과학","자연"
"J106_자율전공학부","자율전공학부","자율전공학부","사회","자유전공","자유전공","인문"
"J106_의료상담학과","의료상담학과","의료상담학과","인문","보건","보건관리","인문"
"J106_국방기술학과","국방기술학과","국방기술학과","공학","전기전자컴퓨터","정보통신공학","자연"
"J106_동물보건학과","동물보건학과","동물보건학과","자연","농림수산","축산학","자연"
"J106_안전보건학과","안전보건학과","안전보건학과","자연","보건","보건관리","자연"
"L120_전력시스템공학과","전력시스템공학과","전력시스템공학과","공학","전기전자컴퓨터","전기공학","자연"
"F129_국방인재개발학과","국방인재개발학과","국방인재개발학과","사회","사회과학","군사국방안보","인문"
"M116_자유전공학부","자유전공학부","자유전공학부(제외 : 의예과, 약학과, 간호학과, 물리치료학과, 반려동물보건학과, 방사선학과, 임상병리학과, 작업치료학과, 유아교육과, 특수교육과)","사회","자유전공","자유전공","공통"
"M116_반려동물보건학과","반려동물보건학과","반려동물보건학과","자연","농림수산","축산학","자연"
"M116_웹툰영상학과","웹툰영상학과","웹툰영상학과","예체능","응용예술","애니메이션","예체능"
"F118_동물보건학과","동물보건학과","동물보건학과","자연","농림수산","축산학","자연"
"A136_건설환경플랜트공학전공","건설환경플랜트공학전공","건설환경플랜트공학전공","공학","토목도시","토목공학","자연"
"A136_도시시스템공학전공","도시시스템공학전공","도시시스템공학전공","공학","건설","도시공학","자연"
"C123_관현악전공(Horn)","관현악전공(Horn)","Horn전공","예체능","음악","기악","예체능"
"C123_식물생명공학전공","식물생명공학전공","식물생명공학전공","자연","생물화학환경","생명과학","자연"
"C123_식품공학전공","식품공학전공","식품공학전공","자연","생활과학","식품영양학","자연"
"C123_식품영양전공","식품영양전공","식품영양전공","자연","생활과학","식품영양학","자연"
"G113_자율전공학부","자율전공학부","자율전공학부","사회","자유전공","자유전공","인문"
"C127_미래융합대학","미래융합대학","생명과학부(세포유전자재생의학, 시스템생명과학전공, 바이오식의약학전공), 헬스케어융합학부(디지털보건의료전공, 스포츠의학전공, 경영학전공, 미디어커뮤니케이션학전공, 심리학전공, AI의료데이터학전공, 미술치료전공, 소프트웨어융합전공)","자연","자유전공","자유전공","공통"
"F119_스포츠과학과","스포츠과학과","스포츠과학과","예체능","무용체육","체육","예체능"
"G109_회계학과","회계학과","회계학과","사회","경영경제","금융회계세무학","인문"
"G109_무역학과","무역학과","무역학과","사회","경영경제","무역유통학","인문"
"G109_호텔외식경영학과","호텔외식경영학과","호텔외식경영학과","사회","경영경제","경영학","인문"
"G109_법학과","법학과","법학과","사회","법학","법학","인문"
"G109_인공지능소프트웨어학과","인공지능소프트웨어학과","인공지능소프트웨어학과","공학","전기전자컴퓨터","응용소프트웨어공학","자연"
"G109_디지털보안학과","디지털보안학과","디지털보안학과","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"G109_시스템반도체공학과","시스템반도체공학과","시스템반도체공학과","공학","전기전자컴퓨터","전자공학","자연"
"G109_전기제어공학과","전기제어공학과","전기제어공학과","공학","전기전자컴퓨터","제어계측공학","자연"
"G109_영어영문학과","영어영문학과","영어영문학과","인문","언어문학","영어영문학","인문"
"G109_지적학과","지적학과","지적학과","사회","사회과학","도시지역지리학","인문"
"G109_사회복지학과","사회복지학과","사회복지학과","사회","사회과학","사회복지학","인문"
"G109_의료경영학과","의료경영학과","의료경영학과","사회","경영경제","경영학","인문"
"G109_건축공학과","건축공학과","건축공학과","공학","건설","건축공학","자연"
"G109_생활체육학과","생활체육학과","생활체육학과","예체능","무용체육","체육","예체능"
"G109_광고홍보학과","광고홍보학과","광고홍보학과","사회","경영경제","광고홍보학","인문"
"G109_토목공학과","토목공학과","토목공학과","공학","건설","토목공학","자연"
"G109_조경학과","조경학과","조경학과","공학","건설","도시공학","자연"
"G109_신소재화학과","신소재화학과","신소재화학과","공학","화공고분자에너지","응용화학","자연"
"A138_관현악과(타악기)","관현악과(타악기)","타악기전공","예체능","음악","기악","예체능"
"E107_관현악과(Sexophone)","관현악과(Sexophone)","Sexophone전공","예체능","음악","기악","예체능"
"C125_글로벌문화경영학과","글로벌문화경영학과","글로벌문화경영학과","인문","인문학","문화민속미술사학","인문"
"C244_AI반도체융합전공","AI반도체융합전공","AI반도체융합전공","공학","전기전자컴퓨터","전자공학","자연"
"C244_복지융합학부(사회복지학전공)","복지융합학부(사회복지학전공)","사회복지학전공","사회","사회과학","사회복지학","인문"
"C128_정보보안전공","정보보안전공","정보보안전공","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"C244_제품공간디자인전공","제품공간디자인전공","제품공간디자인전공","예체능","미술","디자인","예체능"
"C244_귀금속보석공예전공","귀금속보석공예전공","귀금속보석공예전공","예체능","응용예술","디자인","예체능"
"C244_실용음악학전공","실용음악학전공","실용음악학전공","예체능","음악","실용음악","예체능"
"C129_데이터사이언스경영전공","데이터사이언스경영전공","데이터사이언스경영전공","사회","경영경제","경영학","인문"
"C129_인공지능학과","인공지능학과","인공지능학과","공학","전기전자컴퓨터","정보통신공학","자연"
"C129_지능형모빌리티전공","지능형모빌리티전공","지능형모빌리티전공","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"C129_스마트전자공학과","스마트전자공학과","스마트전자공학과","공학","전기전자컴퓨터","전자공학","자연"
"C129_디지털경영학과(야)","디지털경영학과(야)","디지털경영학과(야)","공학","산업안전","산업공학","자연"
"C130_자유전공학부(글로벌)","자유전공학부(글로벌)","자유전공학부(글로벌)(제외 : 우크라이나학과, 한국학과)","인문","자유전공","자유전공","인문"
"A143_체육학과(역도/여)","체육학과(역도/여)","역도","예체능","무용체육","체육","예체능"
"A143_체육학과(육상/도약-10종경기/남)","체육학과(육상/도약-10종경기/남)","육상","예체능","무용체육","체육","예체능"
"A143_체육학과(골프-아마추어/여)","체육학과(골프-아마추어/여)","골프","예체능","무용체육","체육","예체능"
"E111_응용영어콘텐츠학과","응용영어콘텐츠학과","응용영어콘텐츠학과","인문","언어문학","영어영문학","인문"
"D109_미래모빌리티공학과","미래모빌리티공학과","미래모빌리티공학과","공학","기계","자동차공학","자연"
"D109_AI정보보안학과","AI정보보안학과","AI정보보안학과","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"D109_스포츠학과","스포츠학과","스포츠학과","예체능","무용체육","체육","예체능"
"D109_전기전자공학과","전기전자공학과","전기전자공학과","공학","전기전자컴퓨터","전자공학","자연"
"D109_영상제작학과","영상제작학과","영상제작학과","예체능","응용예술","영상예술","예체능"
"F121_자유전공학과","자유전공학과","자유전공학과","사회","자유전공","자유전공","인문"
"A144_융합보안학과","융합보안학과","융합보안학과","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"C134_신학인문융합계열","신학인문융합계열","신학, 미디어융합기독교교육, 한국어문학(국어국문, 한국어교육), 철학, 한국사학, 문예창작학","인문","인문학","인문학","인문"
"C134_글로벌융합계열","글로벌융합계열","동아시아통상학, 경제금융학, 국제관계학(국제관계, 정치), 공공인재빅데이터융합학(공공관리, 공공빅데이터)","인문","인문학","국제지역학","인문"
"A145_반도체공학과(정원외)","반도체공학과(정원외)","반도체공학과","공학","전기전자컴퓨터","전자공학","자연"
"F122_소방방재학과","소방방재학과","소방방재학과","공학","산업안전","방재공학","자연"
"F122_반도체공학과","반도체공학과","반도체공학과","공학","전기전자컴퓨터","전자공학","자연"
"F110_실용음악학과(작곡(싱어송))","실용음악학과(작곡(싱어송))","실용음악학과(작곡(싱어송))","예체능","음악","실용음악","예체능"
"F110_실용음악학과(K-POP)","실용음악학과(K-POP)","실용음악학과(K-POP)","예체능","음악","실용음악","예체능"
"F111_코스메디컬소재학과","코스메디컬소재학과","코스메디컬소재학과","공학","화공고분자에너지","생명공학","자연"
"F111_뉴뮤직부(뮤직테크놀러지전공/컴퓨터음악작곡)","뉴뮤직부(뮤직테크놀러지전공/컴퓨터음악작곡)","뮤직테크놀러지","예체능","음악","음악학","예체능"
"F111_뉴뮤직부(재즈퍼포먼스전공/재즈피아노)","뉴뮤직부(재즈퍼포먼스전공/재즈피아노)","재즈퍼포먼스","예체능","음악","음악학","예체능"
"L107_영어학과","영어학과","영어학과","인문","언어문학","영어영문학","인문"
"L107_일어일문학과","일어일문학과","일어일문학과","인문","언어문학","일본어문학","인문"
"L107_행정법무학과","행정법무학과","행정법무학과","사회","사회과학","행정학","인문"
"L107_배터리공학과","배터리공학과","배터리공학과","공학","전기전자컴퓨터","전기공학","자연"
"L108_뷰티학부","뷰티학부","뷰티학부","예체능","미술","뷰티아트","예체능"
"C144_생활체육학과","생활체육학과","생활체육학과","예체능","무용체육","체육","예체능"
"N106_로봇공학과","로봇공학과","로봇공학과","공학","기계","기계공학","자연"
"N106_건축공학과","건축공학과","건축공학과","공학","건설","건축공학","자연"
"N106_도시공학과","도시공학과","도시공학과","공학","건설","건축공학","자연"
"N106_환경공학과","환경공학과","환경공학과","공학","화공고분자에너지","환경공학","자연"
"N106_전자공학과","전자공학과","전자공학과","공학","전기전자컴퓨터","정보통신공학","자연"
"N106_자동차공학과","자동차공학과","자동차공학과","공학","기계","기계공학","자연"
"N106_토목공학과","토목공학과","토목공학과","공학","건설","토목공학","자연"
"N106_산업경영빅데이터공학과","산업경영빅데이터공학과","산업경영빅데이터공학과","공학","산업안전","산업공학","자연"
"N106_의생명공학과","의생명공학과","의생명공학과","공학","화공고분자에너지","생명공학","자연"
"N106_식품공학과","식품공학과","식품공학과","공학","화공고분자에너지","생명공학","자연"
"N106_화장품공학과","화장품공학과","화장품공학과","공학","화공고분자에너지","화학공학","자연"
"N110_국제학부","국제학부","국제학부","사회","사회과학","국제학","인문"
"A122_성악과(여)","성악과(여)","성악과","예체능","음악","성악","예체능"
"A122_음악학과(이론)","음악학과(이론)","음악학과(이론)","예체능","음악","음악학","예체능"
"F115_영어학전공","영어학전공","영어학전공","인문","언어문학","영어영문학","인문"
"F115_일본어전공","일본어전공","일본어전공","인문","언어문학","일본어문학","인문"
"F115_스페인어중남미전공","스페인어중남미전공","스페인어중남미전공","인문","언어문학","스페인어문학","인문"
"A127_글로벌융합학부","글로벌융합학부","인공지능융합전공","사회","경영경제","경영학","공통"
"C141_에너지공학과","에너지공학과","에너지공학과","공학","화공고분자에너지","에너지공학","자연"
"C141_전자공학과","전자공학과","전자공학과","공학","전기전자컴퓨터","전자공학","자연"
"C141_사이버드론봇군사학과","사이버드론봇군사학과","사이버드론봇군사학과","공학","기계","기계공학","자연"
"C141_K-뷰티학과","K-뷰티학과","K-뷰티학과","자연","보건","피부미용","예체능"
"C141_안경광학과","안경광학과","안경광학과","자연","보건","안경광학","자연"
"C141_식품영양학과","식품영양학과","식품영양학과","자연","생활과학","식품영양학","자연"
"C141_바이오식품외식산업학과","바이오식품외식산업학과","바이오식품외식산업학과","자연","생활과학","조리과학","자연"
"C141_치기공학과","치기공학과","치기공학과","자연","보건","치기공","자연"
"C141_기계공학과","기계공학과","기계공학과","공학","기계","기계공학","자연"
"C141_미래자동차공학과","미래자동차공학과","미래자동차공학과","공학","기계","자동차공학","자연"
"E105_글로벌호스피탈리학과","글로벌호스피탈리학과","글로벌호스피탈리학과","사회","경영경제","경영학","인문"
"J107_생명자원융합학과(야)","생명자원융합학과(야)","생명자원융합학과","자연","화학생명과학환경","생명과학","자연"
"A136_일본어문학전공","일본어문학전공","일본어문학전공","인문","언어문학","일본어문학","인문"
"A136_중국어문학전공","중국어문학전공","중국어문학전공","인문","언어문학","중국어문학","인문"
"C123_시스템생명공학과","시스템생명공학과","시스템생명공학과","자연","화학생명과학환경","생명과학","자연"
"A138_융합예술학부","융합예술학부","콘텐츠스토리전공, 콘텐츠비즈니스전공, 메타콘텐츠전공","사회","경영경제","경영학","인문"
"A138_미술창작학부","미술창작학부","동양화전공, 서양화전공, 현대미술전공, 판화미디어전공","예체능","미술","순수미술","예체능"
"A138_성악과","성악과","성악과","예체능","음악","성악","예체능"
"H109_교회음악학과(뮤지컬)","교회음악학과(뮤지컬)","뮤지컬","예체능","음악","음악학","예체능"
"K101_디자인학과(비실기)","디자인학과(비실기)","디자인학과","예체능","미술","디자인","예체능"
"C104_클라우드공학과","클라우드공학과","클라우드공학과","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"B101_바이오로직스학과","바이오로직스학과","바이오로직스학과","공학","화공고분자에너지","생명공학","자연"
"D105_스마트항만공학전공","스마트항만공학전공","스마트항만공학전공","공학","기계","조선해양공학","자연"
"G101_에너지신소재공학과","에너지신소재공학과","에너지신소재공학과","공학","화공고분자에너지","에너지공학","자연"
"G101_라이프설계융합학과","라이프설계융합학과","라이프설계융합학과","사회","사회과학","사회복지학","인문"
"G101_첨단산업융합학과","첨단산업융합학과","첨단산업융합학과","인문","인문학","인문학","인문"
"F101_국방반도체공학과","국방반도체공학과","국방반도체공학과","공학","전기전자컴퓨터","전자공학","자연"
"F101_스마트보안학과","스마트보안학과","스마트보안학과","공학","전기전자컴퓨터","정보통신공학","자연"
"M102_게임학과","게임학과","게임학과","공학","전기전자컴퓨터","정보통신공학","자연"
"M102_미래자동차학과","미래자동차학과","미래자동차학과","공학","전기전자컴퓨터","정보통신공학","자연"
"L115_나노신소재공학과","나노신소재공학과","나노신소재공학과","공학","재료","신소재공학","자연"
"K101_스마트생물산업기계공학과","스마트생물산업기계공학과","스마트생물산업기계공학과","자연","농림수산","농림수산바이오시스템공학","자연"
"K101_신소재공학과","신소재공학과","신소재공학과","공학","재료","신소재공학","자연"
"L115_체육학부(건강운동관리전공)","체육학부(건강운동관리전공)","건강운동관리전공","예체능","무용체육","체육","예체능"
"M103_미디어커뮤니케이션학과","미디어커뮤니케이션학과","미디어커뮤니케이션학과","사회","사회과학","언론방송매체학","인문"
"M103_소프트웨어공학과","소프트웨어공학과","소프트웨어공학과","공학","기계","항공우주공학","자연"
"L103_항공산업대학통합","항공산업대학통합","항공정비학부(기계설계, 전기전자), 무인항공기학부(드론시스템, 드론응용), 항공관제물류학부(항공교통, 항공물류)","공학","자유전공","자유전공","자연"
"L105_장례문화산업학과","장례문화산업학과","장례문화산업학과","사회","사회과학","사회복지학","인문"
"L105_AI전기자동차학과","AI전기자동차학과","AI전기자동차학과","공학","기계","자동차공학","자연"
"L105_말산업학과","말산업학과","말산업학과","자연","농림수산","축산학","자연"
"L105_방사선학과","방사선학과","방사선학과","자연","보건","방사선","자연"
"L105_스마트팜농축산업학과","스마트팜농축산업학과","스마트팜농축산업학과","자연","농림수산","작물원예학","자연"
"L105_산업안전보건학과","산업안전보건학과","산업안전보건학과","공학","산업안전","방재공학","자연"
"L105_치위생학과","치위생학과","치위생학과","자연","보건","치위생","자연"
"L105_스마트배터리학과","스마트배터리학과","스마트배터리학과","공학","전기전자컴퓨터","전기공학","자연"
"A106_글로벌Hospitality관광학과","글로벌Hospitality관광학과","글로벌Hospitality관광학과","사회","경영경제","관광학","인문"
"C107_반도체공학과","반도체공학과","반도체공학과","공학","전기전자컴퓨터","전자공학","자연"
"K103_혁신신약학과","혁신신약학과","혁신신약학과","의학","약학","약학과","자연"
"N102_기독교상담학과","기독교상담학과","기독교상담학과","인문","인문학","종교학","인문"
"N102_자율전공학부","자율전공학부","자율전공학부","사회","자유전공","자유전공","인문"
"A108_반도체시스템공학부","반도체시스템공학부","반도체시스템공학전공","공학","전기전자컴퓨터","전자공학","자연"
"A108_AI로봇전공","AI로봇전공","AI로봇전공","공학","전기전자컴퓨터","제어계측공학","자연"
"A108_금융부동산법무학과","금융부동산법무학과","금융부동산법무학과","사회","경영경제","부동산","인문"
"A108_스마트전기전자학과","스마트전기전자학과","스마트전기전자학과","공학","전기전자컴퓨터","전기공학","자연"
"A108_스포츠상담재활학과","스포츠상담재활학과","스포츠상담재활학과","예체능","무용체육","체육","예체능"
"J101_회계학부","회계학부","회계학전공, 세무행정전공","사회","경영경제","금융회계세무학","인문"
"J101_기관공학과","기관공학과","기관공학과","공학","기계","조선해양공학","자연"
"J101_첨단과학기술학부","첨단과학기술학부","반도체물리전공, 소재화학전공","공학","전기전자컴퓨터","전산학컴퓨터공학","자연"
"J101_해양건설공학과","해양건설공학과","해양건설공학과","공학","건설","건축학","자연"
"L106_스마트모빌리티전공","스마트모빌리티전공","스마트모빌리티전공","공학","기계","기계공학","자연"
"L123_건강재활서비스학과","건강재활서비스학과","건강재활서비스학과","사회","사회과학","사회복지학","인문"
"L123_스마트물류시스템공학과","스마트물류시스템공학과","스마트물류시스템공학과","사회","사회과학","사회복지학","인문"
"F111_뉴뮤직부(뮤직테크놀러지전공/뮤직테크놀러지&퍼포먼스)","뉴뮤직부(뮤직테크놀러지전공/뮤직테크놀러지&퍼포먼스)","뮤직테크놀러지","예체능","음악","음악학","예체능"
"F111_뉴뮤직부(재즈퍼포먼스전공/재즈기타/관현악)","뉴뮤직부(재즈퍼포먼스전공/재즈기타/관현악)","재즈퍼포먼스","예체능","음악","음악학","예체능"
"F111_뉴뮤직부(재즈퍼포먼스전공/재즈드럼)","뉴뮤직부(재즈퍼포먼스전공/재즈드럼)","재즈퍼포먼스","예체능","음악","음악학","예체능"
"F111_뉴뮤직부(재즈퍼포먼스전공/재즈베이스)","뉴뮤직부(재즈퍼포먼스전공/재즈베이스)","재즈퍼포먼스","예체능","음악","음악학","예체능"
"L107_반려동물보건학과","반려동물보건학과","식품영양학과, 보건안전학과,스마트그린케어학과, 반려동물보건학과, 외식조리학과, 제약공학과, 언어청각치료학과","자연","화학생명과학환경","생명과학","자연"
"L107_신학부","신학부","신학전공, 철학전공","인문","인문학","종교학","인문"
"L108_게임학과","게임학과","게임학과","예체능","미술","디자인","예체능"
"L108_보건의료학과","보건의료학과","보건의료학과","자연","보건","보건관리","자연"
"L108_소방안전방재학과","소방안전방재학과","소방안전방재학과","공학","산업안전","방재공학","자연"
"L108_응급구조학과","응급구조학과","응급구조학과","자연","보건","응급구조","자연"
"L108_웰라이프헬스케어학전공","웰라이프헬스케어학전공","웰라이프헬스케어학전공","사회","사회과학","사회복지학","인문"
"L109_무용전공","무용전공","무용전공","예체능","무용체육","무용","예체능"
"L109_음악전공","음악전공","음악전공","예체능","음악","음악학","예체능"
"L111_인문계열통합모집","인문계열통합모집","사회복지학과, 상담심리학과, 경찰행정학과","사회","자유전공","자유전공","인문"
"L111_자연계열통합모집","자연계열통합모집","반려동물산업학과, 제약공학과, 재활치료학부, 보건의료행정학과, 미술심리치료학과, 한방재활스포츠의학과, 호텔외식조리베이커리학과, 소방안전환경학과, 실내디자인학과, 응급구조학과","자연","자유전공","자유전공","자연"
"E102_반도체공학과","반도체공학과","반도체공학과","공학","전기전자컴퓨터","전자공학","자연"
"C108_국제지역학전공","국제지역학전공","국제지역학전공","인문","인문학","국제지역학","인문"
"C108_화학공학과","화학공학과","화학공학과","공학","화공고분자에너지","화학공학","자연"
"C108_스포츠융합경영학과(야)","스포츠융합경영학과(야)","스포츠융합경영학과(야)","교육","교육","교육학","인문"
"A112_가상현실융합학과","가상현실융합학과","가상현실융합학과","공학","전기전자컴퓨터","응용소프트웨어공학","자연"
"A112_데이터사이언스학과","데이터사이언스학과","데이터사이언스학과","공학","전기전자컴퓨터","정보통신공학","자연"
"L113_조리외식경영학전공","조리외식경영학전공","조리외식경영학전공","사회","경영경제","관광학","인문"
"N103_반려동물대학(반려동물산업학부)","반려동물대학(반려동물산업학부)","팻푸드전공, 반려동물산업디자인전공","자연","농림수산","축산학","자연"
"N103_응급구조학과","응급구조학과","응급구조학과","자연","보건","응급구조","자연"
"N103_축구스포츠산업학과","축구스포츠산업학과","축구스포츠산업학과","예체능","무용체육","체육","예체능"
"N103_전기제어학부","전기제어학부","전기에너지전공, 자율운항시스템전공","공학","전기전자컴퓨터","전기공학","자연"
"N103_호텔조리베이커리학과","호텔조리베이커리학과","호텔조리베이커리학과","자연","생활과학","조리과학","자연"
"N104_디지털금융학과","디지털금융학과","디지털금융학과","자연","수학물리천문지구","수학","자연"
"I103_국제학부","국제학부","글로벌경영전공, 호텔투어리즘전공, IT전공","사회","사회과학","경영학","인문"
"I103_건축학과","건축학과","건축학과","공학","건설","건축학","자연"
"I103_응급구조학과","응급구조학과","응급구조학과","자연","보건","응급구조","자연"
